,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
2031,3902,730.2990205770848,730.2982767992759,730.298132826589,2298678.0306845806,131.95748321375498,284901.7035251209,11.946090796048304,-1,0.197142345511934,0.9929727850246587,0.0,0.5957836710147952,19.0,0.28205128205128205,1.1538461538461537,N3 O11,de-protonated,,0.0,,C39 H45 O11 N3,39.0,45.0,11.0,3.0,,,,,,,
2032,3903,730.3153934193671,730.3146496234033,730.3147714119991,3267182.087411227,92.24052342097028,314037.07121700194,17.137961223861513,-1,-0.166761786289133,0.9949667136130946,0.0,0.5969800281678568,4.0,0.45161290322580644,1.8387096774193548,N1 S2 O14,de-protonated,,0.0,,C31 H57 O14 N1 S2,31.0,57.0,14.0,1.0,,2.0,,,,,
2033,3904,730.3354060527881,730.3346622346336,730.334518335939,209757367.82115918,607.3378221465496,297769.4199023308,1116.836111008231,-1,0.19703121094942683,0.14185438254230856,0.6342061941088393,0.33879510716892086,18.0,0.25,1.225,N3 O10,de-protonated,,0.0,,C40 H49 O10 N3,40.0,49.0,10.0,3.0,,,,,,,
2034,3905,731.2323756118566,731.2316307990178,731.2316474648891,4966856.226159603,159.266979628811,288738.0461705402,25.99526822965046,-1,-0.022791507081578972,0.49995287520725434,0.672627141691601,0.5690225818009931,29.0,0.13333333333333333,0.8222222222222222,N2 P1 O6,de-protonated,,0.0,,C45 H37 O6 N2 P1,45.0,37.0,6.0,2.0,1.0,,,,,,
2035,3905,731.2323756118566,731.2316307990178,731.231509080459,4966856.226159603,159.266979628811,288738.0461705402,25.99526822965046,-1,0.16645693917555157,0.9949850527067595,0.0,0.5969910316240556,2.0,0.7916666666666666,2.0416666666666665,N2 S1 P1 O19,de-protonated,,0.0,,C24 H49 O19 N2 P1 S1,24.0,49.0,19.0,2.0,1.0,1.0,,,,,
2036,3906,731.3143496487061,731.3136047449545,731.313530071949,7212821.661335745,235.63114592225756,295527.24375849386,38.62842053632278,-1,0.10210805963782649,0.49905499708925904,0.6582606959877633,0.5627372766486607,26.0,0.020833333333333332,1.0,N2 S2 O1,de-protonated,,0.0,,C48 H48 O1 N2 S2,48.0,48.0,1.0,2.0,,2.0,,,,,
2037,3906,731.3143496487061,731.3136047449545,731.3136630136789,7212821.661335745,235.63114592225756,295527.24375849386,38.62842053632278,-1,-0.07967678895485719,0.9989816515276823,0.9896027145314938,0.9952300767292069,13.0,0.24324324324324326,1.4324324324324325,N2 S1 P1 O9,de-protonated,,0.0,,C37 H53 O9 N2 P1 S1,37.0,53.0,9.0,2.0,1.0,1.0,,,,,
2038,3907,731.3309008849345,731.3301559628269,731.330280372389,3241654.0543075013,200.59548323145307,285282.32966550335,17.15924483309672,-1,-0.17011405848959057,0.9947628559542547,0.0,0.5968577135725528,0.0,0.8076923076923077,2.1538461538461537,N2 O21,de-protonated,,0.0,,C26 H56 O21 N2,26.0,56.0,21.0,2.0,,,,,,,
2039,3908,731.3388312503897,731.3380863194868,731.3381636850589,69083339.04685701,306.3045422015411,301199.9099692826,362.5343579078916,-1,-0.10578631876755508,0.16632858569026107,0.6528378746372276,0.3609323012690477,3.0,0.3548387096774194,1.967741935483871,N2 S2 P1 O11,de-protonated,,0.0,,C31 H61 O11 N2 P1 S2,31.0,61.0,11.0,2.0,1.0,2.0,,,,,
2040,3911,732.2583950963864,732.2576491455472,732.2577888421889,1586780.1917554613,357.8655270958422,294400.8060007745,8.316570308656978,-1,-0.19077522123551408,0.9934178990395736,0.0,0.5960507394237441,32.0,0.06,0.78,N1 S1 O3,de-protonated,,0.0,,C50 H39 O3 N1 S1,50.0,39.0,3.0,1.0,,1.0,,,,,
2041,3911,732.2583950963864,732.2576491455472,732.257650457759,1586780.1917554613,357.8655270958422,294400.8060007745,8.316570308656978,-1,-0.0017920083083145617,0.9999994173151325,0.0,0.5999996503890795,5.0,0.5517241379310345,1.7586206896551724,N1 S2 O16,de-protonated,,0.0,,C29 H51 O16 N1 S2,29.0,51.0,16.0,1.0,,2.0,,,,,
2042,3912,732.3178150338176,732.3170690170666,732.3170178487491,2741524.729897863,281.344069345089,293784.35025961435,14.306576082790436,-1,0.06987181276340658,0.9991145470173625,0.9896027145314938,0.995309814023015,13.0,0.24324324324324326,1.4324324324324325,13C1 N2 S1 P1 O9,de-protonated,,1.0,3906.0,C36 H53 O9 N2 P1 S1 13C1,36.0,53.0,9.0,2.0,1.0,1.0,1.0,,,,
2043,3912,732.3178150338176,732.3170690170666,732.317154194369,2741524.729897863,281.344069345089,293784.35025961435,14.306576082790436,-1,-0.11631204032166326,0.9975482835086708,0.0,0.5985289701052025,13.0,0.3055555555555556,1.4166666666666667,N3 S1 O11,de-protonated,,0.0,,C36 H51 O11 N3 S1,36.0,51.0,11.0,3.0,,1.0,,,,,
2044,3913,732.3311525165167,732.3304064849709,732.3305598608889,40589338.80547651,364.80630958011693,294928.6901134665,215.8583648634653,-1,-0.2094353648417814,0.24801816833996151,0.5674483671608738,0.3757902478683264,30.0,0.019230769230769232,0.9038461538461539,N1 S1 O1,de-protonated,,0.0,,C52 H47 O1 N1 S1,52.0,47.0,1.0,1.0,,1.0,,,,,
2045,3913,732.3311525165167,732.3304064849709,732.330421476459,40589338.80547651,364.80630958011693,294928.6901134665,215.8583648634653,-1,-0.020470934533454298,0.49958735065268345,0.8997003063685856,0.6596325329390442,3.0,0.45161290322580644,1.903225806451613,N1 S2 O14,de-protonated,,0.0,,C31 H59 O14 N1 S2,31.0,59.0,14.0,1.0,,2.0,,,,,
2046,3916,733.3344551159786,733.333707971399,733.333776311529,11692513.945958834,183.0765913902476,299640.7898323958,61.719806330944735,-1,-0.09319103012794622,0.4992127187270647,0.8997003063685856,0.6594077537836731,3.0,0.45161290322580644,1.903225806451613,13C1 N1 S2 O14,de-protonated,,1.0,3913.0,C30 H59 O14 N1 S2 13C1,30.0,59.0,14.0,1.0,,2.0,1.0,,,,
2047,3917,734.2042633158344,734.2035152061444,734.203659068749,2721871.064753244,141.84373702719483,303632.1769533618,14.218116081906608,-1,-0.19594373137291043,0.9930576789853758,0.0,0.5958346073912254,33.0,0.0425531914893617,0.723404255319149,N3 S1 P1 O2,de-protonated,,0.0,,C47 H34 O2 N3 P1 S1,47.0,34.0,2.0,3.0,1.0,1.0,,,,,
2048,3917,734.2042633158344,734.2035152061444,734.203520684319,2721871.064753244,141.84373702719483,303632.1769533618,14.218116081906608,-1,-0.00746138421187674,0.9999898983936044,0.0,0.5999939390361626,6.0,0.5769230769230769,1.7692307692307692,N3 S2 P1 O15,de-protonated,,0.0,,C26 H46 O15 N3 P1 S2,26.0,46.0,15.0,3.0,1.0,2.0,,,,,
2049,3919,734.2621629869861,734.2614148130468,734.261554068679,3544592.7521083443,328.30467232235804,265370.7250278248,18.41431266518531,-1,-0.18965398821312748,0.4967473947401658,0.6825582999862008,0.5710717568385798,22.0,0.13953488372093023,1.0465116279069768,N1 S2 O6,de-protonated,,0.0,,C43 H45 O6 N1 S2,43.0,45.0,6.0,1.0,,2.0,,,,,
2050,3920,734.2738809465305,734.2731327595882,734.2733005222191,5145409.595337956,255.2140649878097,299019.0003446831,27.246345385007448,-1,-0.22847437156624364,0.49528649815705134,0.7612342259156645,0.6016655892604966,4.0,0.5517241379310345,1.8275862068965518,N1 S2 O16,de-protonated,,0.0,,C29 H53 O16 N1 S2,29.0,53.0,16.0,1.0,,2.0,,,,,
2051,3921,734.3103953490753,734.3096471216137,734.309824415999,12880804.800508013,203.63017323544267,313108.0760687898,67.78297451182422,-1,-0.2414435696729762,0.66302982903798,0.8479711530852461,0.7370063586568865,30.0,0.0392156862745098,0.8823529411764706,N1 S1 O2,de-protonated,,0.0,,C51 H45 O2 N1 S1,51.0,45.0,2.0,1.0,,1.0,,,,,
2052,3921,734.3103953490753,734.3096471216137,734.3096860315691,12880804.800508013,203.63017323544267,313108.0760687898,67.78297451182422,-1,-0.05298848172474282,0.994781735800884,0.9849862465691547,0.9908635401081923,3.0,0.5,1.9,N1 S2 O15,de-protonated,,0.0,,C30 H57 O15 N1 S2,30.0,57.0,15.0,1.0,,2.0,,,,,
2053,3922,734.3221676336308,734.3214193931058,734.3215708695391,2244008.6276954454,294.9397565444287,298186.3302926177,11.915495607772694,-1,-0.20628078938632907,0.9923087683699119,0.0,0.5953852610219471,12.0,0.32432432432432434,1.4324324324324325,N1 S1 O12,de-protonated,,0.0,,C37 H53 O12 N1 S1,37.0,53.0,12.0,1.0,,1.0,,,,,
2054,3923,735.2422010137724,735.2414517522126,735.241546899589,1906462.940508001,81.08318200105005,317723.36037052784,9.927473482646677,-1,-0.12940968426348656,0.9969659152618991,0.0,0.5981795491571394,18.0,0.23684210526315788,1.1578947368421053,N2 S2 O9,de-protonated,,0.0,,C38 H44 O9 N2 S2,38.0,44.0,9.0,2.0,,2.0,,,,,
2055,3924,735.2692268466443,735.268477555089,735.2685494944191,50908613.65146787,259.1286547149242,300752.78109341307,266.21538431396414,-1,-0.09784089104712279,0.3995119182283013,0.8866347085659183,0.5943610343633481,4.0,0.5714285714285714,1.8571428571428572,N2 S2 O16,de-protonated,,0.0,,C28 H52 O16 N2 S2,28.0,52.0,16.0,2.0,,2.0,,,,,
2056,3925,735.2893834082931,735.2886340943663,735.288809482609,2569770.777739466,173.98111217610798,243389.89004250176,13.393043667648053,-1,-0.2385297320752062,0.9897293242959176,0.0,0.5938375945775506,0.0,0.9583333333333334,2.1666666666666665,N2 O23,de-protonated,,0.0,,C24 H52 O23 N2,24.0,52.0,23.0,2.0,,,,,,,
2057,3926,735.3139626291178,735.3132132879108,735.3131792510691,4525589.817771929,268.04178241432106,309036.4957071115,23.625471363867923,-1,0.04628890476328041,0.6664075281557093,0.8479711530852461,0.739032978127524,30.0,0.0392156862745098,0.8823529411764706,13C1 N1 S1 O2,de-protonated,,1.0,3921.0,C50 H45 O2 N1 S1 13C1,50.0,45.0,2.0,1.0,,1.0,1.0,,,,
2058,3926,735.3139626291178,735.3132132879108,735.3130408666391,4525589.817771929,268.04178241432106,309036.4957071115,23.625471363867923,-1,0.2344868948745404,0.9900728096915364,0.9849862465691547,0.9880381844425837,3.0,0.5,1.9,13C1 N1 S2 O15,de-protonated,,1.0,3921.0,C29 H57 O15 N1 S2 13C1,29.0,57.0,15.0,1.0,,2.0,1.0,,,,
2059,3927,736.2088017242173,736.2080513897512,736.2080757439189,3265740.876680738,220.62324113946562,316503.2296985761,17.620833108385263,-1,-0.0330805495777031,0.49990072814257197,0.6582606959877633,0.5632447152806486,32.0,0.0625,0.75,N1 S1 P1 O3,de-protonated,,0.0,,C48 H36 O3 N1 P1 S1,48.0,36.0,3.0,1.0,1.0,1.0,,,,,
2060,3927,736.2088017242173,736.2080513897512,736.207937359489,3265740.876680738,220.62324113946562,316503.2296985761,17.620833108385263,-1,0.1548886616655925,0.9956564165068539,0.0,0.5973938499041123,5.0,0.5925925925925926,1.7777777777777777,N1 S2 P1 O16,de-protonated,,0.0,,C27 H48 O16 N1 P1 S2,27.0,48.0,16.0,1.0,1.0,2.0,,,,,
2061,3929,736.2726088347408,736.2718584294432,736.2719043294891,15917048.05172789,328.95332092044816,291595.118820118,84.13144685561728,-1,-0.062341161706424966,0.3997180250805238,0.8866347085659183,0.5944846984746817,4.0,0.5714285714285714,1.8571428571428572,13C1 N2 S2 O16,de-protonated,,1.0,3924.0,C27 H52 O16 N2 S2 13C1,27.0,52.0,16.0,2.0,,2.0,1.0,,,,
2062,3930,736.2816864976278,736.2809360822531,736.2808467626189,5442960.95336047,212.2143877245748,312216.82659282204,28.562603593647257,-1,0.12131190778306442,0.49866662908454445,0.6490192219379382,0.5588076662259019,30.0,0.02,0.88,N1 S1 P1 O1,de-protonated,,0.0,,C50 H44 O1 N1 P1 S1,50.0,44.0,1.0,1.0,1.0,1.0,,,,,
2063,3931,736.2896754789649,736.2889250547217,736.289088971109,50153914.90888249,162.4585158838815,298415.81466873584,260.6284368897224,-1,-0.22262503912145742,0.24776184311620378,0.5784263937574315,0.3800276633726949,30.0,0.06,0.86,N1 S1 O3,de-protonated,,0.0,,C50 H43 O3 N1 S1,50.0,43.0,3.0,1.0,,1.0,,,,,
2064,3931,736.2896754789649,736.2889250547217,736.2889505866791,50153914.90888249,162.4585158838815,298415.81466873584,260.6284368897224,-1,-0.03467654559015405,0.3995193458191082,0.8855036163047683,0.5939130540133722,3.0,0.5517241379310345,1.896551724137931,N1 S2 O16,de-protonated,,0.0,,C29 H55 O16 N1 S2,29.0,55.0,16.0,1.0,,2.0,,,,,
2065,3932,736.3015253178208,736.3007748804232,736.300835424649,3829341.8822326274,119.68954234499411,287363.5328064924,20.043173884467215,-1,-0.08222756633754737,0.9987739100753382,0.0,0.599264346045203,12.0,0.3611111111111111,1.4166666666666667,N1 S1 O13,de-protonated,,0.0,,C36 H51 O13 N1 S1,36.0,51.0,13.0,1.0,,1.0,,,,,
2066,3933,737.2848755579045,737.284124028788,737.2841995588791,98141321.58673632,262.05055456709863,299347.8690956916,515.9572550798783,-1,-0.10244365892020557,0.28478765803443895,0.8614891244033613,0.5154682445820079,3.0,0.5714285714285714,1.9285714285714286,N2 S2 O16,de-protonated,,0.0,,C28 H54 O16 N2 S2,28.0,54.0,16.0,2.0,,2.0,,,,,
2067,3934,737.2929760061335,737.292224468023,737.292305421749,14765748.257119212,230.83280109237532,301658.45077034197,77.57875566232805,-1,-0.10979868548786248,0.3991259562371242,0.8855036163047683,0.5936770202641819,3.0,0.5517241379310345,1.896551724137931,13C1 N1 S2 O16,de-protonated,,1.0,3931.0,C28 H55 O16 N1 S2 13C1,28.0,55.0,16.0,1.0,,2.0,1.0,,,,
2068,3935,738.2205142290771,738.2197616610224,738.2197030563789,5849655.1884737685,58.55190406093542,279736.7895442547,31.167185273805664,-1,0.07938645268437715,0.996373755091885,0.9519798620421263,0.9786161978719815,27.0,0.11627906976744186,0.8837209302325582,N3 S1 P1 O5,de-protonated,,0.0,,C43 H38 O5 N3 P1 S1,43.0,38.0,5.0,3.0,1.0,1.0,,,,,
2069,3936,738.224388208406,738.2236356360493,738.2237258083788,19813118.663391486,312.0976894807431,303774.18573842244,103.04991501456155,-1,-0.12214769916744,0.663569168694798,0.859784431525151,0.7420552738269393,31.0,0.0625,0.7916666666666666,N1 S1 P1 O3,de-protonated,,0.0,,C48 H38 O3 N1 P1 S1,48.0,38.0,3.0,1.0,1.0,1.0,,,,,
2070,3936,738.224388208406,738.2236356360493,738.2235874239491,19813118.663391486,312.0976894807431,303774.18573842244,103.04991501456155,-1,0.06530826297570867,0.6664079807231843,0.9352279403729019,0.7739359645830713,4.0,0.5925925925925926,1.8518518518518519,N1 S2 P1 O16,de-protonated,,0.0,,C27 H50 O16 N1 P1 S2,27.0,50.0,16.0,1.0,1.0,2.0,,,,,
2071,3937,738.260718193406,738.2599655807045,738.260111317729,9469256.180065297,250.6404431327635,294303.02204316825,49.20371387506606,-1,-0.1974060662817535,0.9954105086238896,0.8986241782380603,0.956695976469558,30.0,0.04081632653061224,0.8571428571428571,N1 S1 P1 O2,de-protonated,,0.0,,C49 H42 O2 N1 P1 S1,49.0,42.0,2.0,1.0,1.0,1.0,,,,,
2072,3937,738.260718193406,738.2599655807045,738.2599729332991,9469256.180065297,250.6404431327635,294303.02204316825,49.20371387506606,-1,-0.009959356951723689,0.9994292325175366,0.9874293876457473,0.9946292945688209,3.0,0.5357142857142857,1.9285714285714286,N1 S2 P1 O15,de-protonated,,0.0,,C28 H54 O15 N1 P1 S2,28.0,54.0,15.0,1.0,1.0,2.0,,,,,
2073,3938,738.2710688381211,738.2703162139251,738.2702040009889,26235054.22323724,117.8234561049812,302083.3990468414,136.94938362393685,-1,0.15199439931251918,0.6643966518598868,0.9224113687680667,0.7676025386231589,17.0,0.2972972972972973,1.2162162162162162,N3 S1 O11,de-protonated,,0.0,,C37 H45 O11 N3 S1,37.0,45.0,11.0,3.0,,1.0,,,,,
2074,3938,738.2710688381211,738.2703162139251,738.270336942719,26235054.22323724,117.8234561049812,302083.3990468414,136.94938362393685,-1,-0.028077511628103093,0.9996082014951827,0.973624319676527,0.9892146487677205,4.0,0.7307692307692307,1.9230769230769231,N3 P1 O19,de-protonated,,0.0,,C26 H50 O19 N3 P1,26.0,50.0,19.0,3.0,1.0,,,,,,
2075,3939,738.2791714097096,738.2784187765157,738.2785791512091,2051054.8231722307,203.39568507292142,266047.87691065687,10.86594762736157,-1,-0.21722788386333786,0.991474358996321,0.0,0.5948846153977926,4.0,0.8076923076923077,1.8846153846153846,N3 O21,de-protonated,,0.0,,C26 H49 O21 N3,26.0,49.0,21.0,3.0,,,,,,,
2076,3940,738.288189556199,738.2874369129901,738.2875543939491,25772662.8022309,293.14263498788455,293739.4443568968,138.55629612119495,-1,-0.15912628939044504,0.2844045841216005,0.8614891244033613,0.5152384002343049,3.0,0.5714285714285714,1.9285714285714286,13C1 N2 S2 O16,de-protonated,,1.0,3933.0,C27 H54 O16 N2 S2 13C1,27.0,54.0,16.0,2.0,,2.0,1.0,,,,
2077,3941,738.2973392448529,738.296586591483,738.2964968270788,7104597.355691507,216.7245504322088,288104.3782623138,37.64804428592607,-1,0.1215831370422472,0.9930546256741617,0.941830520118492,0.9725649834518938,29.0,0.02,0.92,N1 S1 P1 O1,de-protonated,,0.0,,C50 H46 O1 N1 P1 S1,50.0,46.0,1.0,1.0,1.0,1.0,,,,,
2078,3942,739.2236757202024,739.2229220380271,739.2229975325789,2157226.598149063,170.57801340921756,283037.41123001743,11.300266278317503,-1,-0.10212689813165582,0.9981092973782035,0.0,0.5988655784269221,35.0,0.019230769230769232,0.7115384615384616,S1 P1 O1,de-protonated,,0.0,,C52 H37 O1 P1 S1,52.0,37.0,1.0,,1.0,1.0,,,,,
2079,3942,739.2236757202024,739.2229220380271,739.222859148149,2157226.598149063,170.57801340921756,283037.41123001743,11.300266278317503,-1,0.0850756674127131,0.9986875601480404,0.0,0.5992125360888242,8.0,0.45161290322580644,1.5806451612903225,S2 P1 O14,de-protonated,,0.0,,C31 H49 O14 P1 S2,31.0,49.0,14.0,,1.0,2.0,,,,,
2080,3942,739.2236757202024,739.2229220380271,739.223057891449,2157226.598149063,170.57801340921756,283037.41123001743,11.300266278317503,-1,-0.18377865842012986,0.9938903841256147,0.9519798620421263,0.9771261752922193,27.0,0.11627906976744186,0.8837209302325582,13C1 N3 S1 P1 O5,de-protonated,,1.0,3935.0,C42 H38 O5 N3 P1 S1 13C1,42.0,38.0,5.0,3.0,1.0,1.0,1.0,,,,
2081,3943,739.2276932304972,739.2269395438595,739.2270806434489,6750674.514173235,280.3525445807995,280671.9314488701,35.101992531164484,-1,-0.19087448635003387,0.6622740468106084,0.859784431525151,0.7412782006964255,31.0,0.0625,0.7916666666666666,13C1 N1 S1 P1 O3,de-protonated,,1.0,3936.0,C47 H38 O3 N1 P1 S1 13C1,47.0,38.0,3.0,1.0,1.0,1.0,1.0,,,,
2082,3943,739.2276932304972,739.2269395438595,739.2269422590191,6750674.514173235,280.3525445807995,280671.9314488701,35.101992531164484,-1,-0.003672971584197334,0.6666650347530185,0.9352279403729019,0.7740901970009719,4.0,0.5925925925925926,1.8518518518518519,13C1 N1 S2 P1 O16,de-protonated,,1.0,3936.0,C26 H50 O16 N1 P1 S2 13C1,26.0,50.0,16.0,1.0,1.0,2.0,1.0,,,,
2083,3943,739.2276932304972,739.2269395438595,739.2270786046391,6750674.514173235,280.3525445807995,280671.9314488701,35.101992531164484,-1,-0.1881164578695532,0.49679975044208385,0.7805128205128198,0.6102849784703782,4.0,0.6923076923076923,1.8461538461538463,N2 S2 O18,de-protonated,,0.0,,C26 H48 O18 N2 S2,26.0,48.0,18.0,2.0,,2.0,,,,,
2084,3944,739.2641396841101,739.2633859569906,739.263466152799,3073085.4750231565,308.2386982706856,261149.39310640816,15.96669760313655,-1,-0.10848068651399244,0.9978669792200643,0.8986241782380603,0.9581698588272627,30.0,0.04081632653061224,0.8571428571428571,13C1 N1 S1 P1 O2,de-protonated,,1.0,3937.0,C48 H42 O2 N1 P1 S1 13C1,48.0,42.0,2.0,1.0,1.0,1.0,1.0,,,,
2085,3944,739.2641396841101,739.2633859569906,739.2633277683691,3073085.4750231565,308.2386982706856,261149.39310640816,15.96669760313655,-1,0.0787116300317991,0.9988764625489202,0.9874293876457473,0.994297632587651,3.0,0.5357142857142857,1.9285714285714286,13C1 N1 S2 P1 O15,de-protonated,,1.0,3937.0,C27 H54 O15 N1 P1 S2 13C1,27.0,54.0,15.0,1.0,1.0,2.0,1.0,,,,
2086,3944,739.2641396841101,739.2633859569906,739.263464113989,3073085.4750231565,308.2386982706856,261149.39310640816,15.96669760313655,-1,-0.1057227932449986,0.9979739471848267,0.0,0.598784368310896,3.0,0.6296296296296297,1.9259259259259258,N2 S2 O17,de-protonated,,0.0,,C27 H52 O17 N2 S2,27.0,52.0,17.0,2.0,,2.0,,,,,
2087,3945,739.2744015845315,739.2736478460139,739.273498477189,8553120.002806332,223.71190494128638,294498.0506330095,44.44150630868858,-1,0.2020481258395605,0.4963100031934009,0.667769152885588,0.5648936630702758,25.0,0.15217391304347827,0.9565217391304348,S1 O7,de-protonated,,0.0,,C46 H44 O7 S1,46.0,44.0,7.0,,,1.0,,,,,
2088,3945,739.2744015845315,739.2736478460139,739.2736314189191,8553120.002806332,223.71190494128638,294498.0506330095,44.44150630868858,-1,0.022220588031355525,0.4999552064509443,0.7253996187124198,0.5901329713555346,12.0,0.42857142857142855,1.4,P1 O15,de-protonated,,0.0,,C35 H49 O15 P1,35.0,49.0,15.0,,1.0,,,,,,
2089,3945,739.2744015845315,739.2736478460139,739.2735588360589,8553120.002806332,223.71190494128638,294498.0506330095,44.44150630868858,-1,0.120401918784646,0.6649153756173839,0.9224113687680667,0.767913772877657,17.0,0.2972972972972973,1.2162162162162162,13C1 N3 S1 O11,de-protonated,,1.0,3938.0,C36 H45 O11 N3 S1 13C1,36.0,45.0,11.0,3.0,,1.0,1.0,,,,
2090,3945,739.2744015845315,739.2736478460139,739.273691777789,8553120.002806332,223.71190494128638,294498.0506330095,44.44150630868858,-1,-0.05942558981287777,0.9993594372256683,0.973624319676527,0.9890653902060118,4.0,0.7307692307692307,1.9230769230769231,13C1 N3 P1 O19,de-protonated,,1.0,3938.0,C25 H50 O19 N3 P1 13C1,25.0,50.0,19.0,3.0,1.0,,1.0,,,,
2091,3946,739.291374427947,739.2906206705773,739.2906050932489,3924126.576929876,278.30627268148334,285681.58201749605,20.38770230896212,-1,0.021070642883165302,0.4999597225550504,0.7087183895694551,0.5834631893608122,16.0,0.2894736842105263,1.263157894736842,N2 S1 O11,de-protonated,,0.0,,C38 H48 O11 N2 S1,38.0,48.0,11.0,2.0,,1.0,,,,,
