,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,17O,18O,34S
12801,22410,615.0637744745316,615.0627341754863,615.062772724969,100791072.29205585,206.17325072029365,358608.6797875128,522.5519794044454,-1,-0.06267568845599852,0.2498218699066909,0.7309837172835607,0.44228660885743887,18.0,0.6296296296296297,0.7407407407407407,O17,de-protonated,,0.0,,C27 H20 O17,27.0,20.0,17.0,,,,,,,
12802,22411,615.0668163197373,615.065776013466,615.0656309640391,3004325.098764928,117.1152470616638,385564.2271593897,16.747853095806967,-1,0.23582755988485152,0.9899595423467009,0.0,0.5939757254080206,31.0,0.16216216216216217,0.43243243243243246,N2 S1 O6,de-protonated,,0.0,,C37 H16 O6 N2 S1,37.0,16.0,6.0,2.0,,1.0,,,,
12803,22411,615.0668163197373,615.065776013466,615.065763905769,3004325.098764928,117.1152470616638,385564.2271593897,16.747853095806967,-1,0.01968520717544026,0.9999296897665639,0.0,0.5999578138599383,18.0,0.5384615384615384,0.8076923076923077,N2 P1 O14,de-protonated,,0.0,,C26 H21 O14 N2 P1,26.0,21.0,14.0,2.0,1.0,,,,,
12804,22413,615.0749638168008,615.0739234911746,615.0740061142591,4113445.5559267187,252.19423222478576,338959.8470537785,21.19094606209512,-1,-0.13433031419584576,0.9967311792563739,0.0,0.5980387075538243,18.0,0.6153846153846154,0.7692307692307693,N2 O16,de-protonated,,0.0,,C26 H20 O16 N2,26.0,20.0,16.0,2.0,,,,,,
12805,22414,615.0790297735361,615.077989438251,615.078028866259,9011553.672791509,148.3850836286674,339419.2739984578,47.44654403537702,-1,-0.06410244902939802,0.4996273413702307,0.7489023467070405,0.5993373435049546,22.0,0.45161290322580644,0.6451612903225806,O14,de-protonated,,0.0,,C31 H20 O14,31.0,20.0,14.0,,,,,,,
12806,22415,615.0849069358628,615.083866586616,615.083902093029,17605871.817891836,165.72388882351677,322813.94986288756,92.42792208590183,-1,-0.05772612959127681,0.4996977701032817,0.7939170211058517,0.6173854705043097,13.0,0.7916666666666666,1.0,O19,de-protonated,,0.0,,C24 H24 O19,24.0,24.0,19.0,,,,,,,
12807,22417,615.091055850954,615.0900154870998,615.090131635419,3104224.8862819127,179.23805319888874,364902.79561477085,16.140779634793677,-1,-0.18883138132094585,0.9935509166483328,0.0,0.5961305499889997,21.0,0.25806451612903225,0.7741935483870968,N2 S2 O8,de-protonated,,0.0,,C31 H24 O8 N2 S2,31.0,24.0,8.0,2.0,,2.0,,,,
12808,22418,615.1001681018462,615.0991277163447,615.099158234319,101188649.29953994,204.04319453610586,362943.60072238324,520.6978374671207,-1,-0.049614722951716,0.7468636157350197,0.9716626725561869,0.8367832384634866,17.0,0.5714285714285714,0.8571428571428571,O16,de-protonated,,0.0,,C28 H24 O16,28.0,24.0,16.0,,,,,,,
12809,22419,615.1032634710731,615.1022230782181,615.102149415119,3365277.610550032,136.63407196025295,392093.9639654838,18.01204078034657,-1,0.11975750559714225,0.9974010713948943,0.0,0.5984406428369365,17.0,0.48148148148148145,0.9259259259259259,N2 P1 O13,de-protonated,,0.0,,C27 H25 O13 N2 P1,27.0,25.0,13.0,2.0,1.0,,,,,
12810,22420,615.1113524838571,615.1103120717855,615.110391623609,5133991.874017121,268.2939759643725,315756.3832492404,26.87320633166636,-1,-0.1293293439941506,0.9969696756284775,0.0,0.5981818053770864,17.0,0.5555555555555556,0.8888888888888888,N2 O15,de-protonated,,0.0,,C27 H24 O15 N2,27.0,24.0,15.0,2.0,,,,,,
12811,22421,615.1154374338881,615.114397012112,615.114414375609,7344587.919030117,173.86569351737865,349779.2798696034,38.54718948108677,-1,-0.028228076950596325,0.49992771386199125,0.7428850341668508,0.597110641983935,21.0,0.40625,0.75,O13,de-protonated,,0.0,,C32 H24 O13,32.0,24.0,13.0,,,,,,,
12812,22422,615.1212677235109,615.120227287884,615.1202876023791,20765577.183134794,199.01938977723054,342679.0895633731,107.76673265831569,-1,-0.0980531716705416,0.4991284980540728,0.7871578612348821,0.6143402433263965,12.0,0.72,1.12,O18,de-protonated,,0.0,,C25 H28 O18,25.0,28.0,18.0,,,,,,,
12813,22423,615.1250890748486,615.1240486301434,615.124138672499,1982408.6894146632,34.34612918272447,371764.6244188033,10.421647224423364,-1,-0.14638078716513234,0.9974517044817856,0.9719463981577312,0.9872495819521638,17.0,0.5172413793103449,0.896551724137931,O14 18O1,de-protonated,,1.0,22346.0,C29 H26 O14 18O1,29.0,26.0,14.0,,,,,,1.0,
12814,22423,615.1250890748486,615.1240486301434,615.124148163049,1982408.6894146632,34.34612918272447,371764.6244188033,10.421647224423364,-1,-0.16180945886866893,0.9952605228183438,0.0,0.5971563136910062,11.0,0.4,1.32,N2 S2 P1 O10,de-protonated,,0.0,,C25 H33 O10 N2 P1 S2,25.0,33.0,10.0,2.0,1.0,2.0,,,,
12815,22424,615.1275829502921,615.1265424996623,615.126603349349,2716725.065535739,98.50977024271859,380169.2905605023,14.206309105013805,-1,-0.09892221603781737,0.9979783054069349,0.9719463981577312,0.9875655425072534,17.0,0.5172413793103449,0.896551724137931,13C2 O15,de-protonated,,1.0,22346.0,C27 H26 O15 13C2,27.0,26.0,15.0,,,,2.0,,,
12816,22424,615.1275829502921,615.1265424996623,615.1265171447691,2716725.065535739,98.50977024271859,380169.2905605023,14.206309105013805,-1,0.04121898906265428,0.9996917652780306,0.0,0.5998150591668183,20.0,0.21875,0.875,N2 S2 O7,de-protonated,,0.0,,C32 H28 O7 N2 S2,32.0,28.0,7.0,2.0,,2.0,,,,
12817,22424,615.1275829502921,615.1265424996623,615.126650086499,2716725.065535739,98.50977024271859,380169.2905605023,14.206309105013805,-1,-0.17490192748568562,0.9944647368682061,0.0,0.5966788421209237,7.0,0.7142857142857143,1.5714285714285714,N2 S1 P1 O15,de-protonated,,0.0,,C21 H33 O15 N2 P1 S1,21.0,33.0,15.0,2.0,1.0,1.0,,,,
12818,22425,615.136549978481,615.1355095065481,615.135543743669,75736688.78618808,168.88693338703965,357539.8928815956,394.65832531852215,-1,-0.05565784845292713,0.7472725204609443,0.9591058536560202,0.8320058537389747,16.0,0.5172413793103449,0.9655172413793104,O15,de-protonated,,0.0,,C29 H28 O15,29.0,28.0,15.0,,,,,,,
12819,22426,615.1396251755785,615.13858469634,615.1385349244691,2813428.6484013144,99.7128282874638,435913.25411791494,14.473632125807075,-1,0.08091164516149262,0.9988128161764096,0.0,0.5992876897058458,16.0,0.42857142857142855,1.0357142857142858,N2 P1 O12,de-protonated,,0.0,,C28 H29 O12 N2 P1,28.0,29.0,12.0,2.0,1.0,,,,,
12820,22428,615.1517940925019,615.1507535843532,615.150799884959,4668674.495370456,147.99694692357355,354509.4574029627,24.014298557566903,-1,-0.07526708224060877,0.49948629853906645,0.7369636471990488,0.5944772380030594,20.0,0.36363636363636365,0.8484848484848485,O12,de-protonated,,0.0,,C33 H28 O12,33.0,28.0,12.0,,,,,,,
12821,22429,615.1576631971234,615.1566226750311,615.156673111729,20569517.819109175,271.300666743893,347813.57835444954,105.78617195253698,-1,-0.08199000360739629,0.49939049004637626,0.7805128205128198,0.6118394222329537,11.0,0.6538461538461539,1.2307692307692308,O17,de-protonated,,0.0,,C26 H32 O17,26.0,32.0,17.0,,,,,,,
12822,22430,615.1614963766655,615.1604558454666,615.160524181849,1591994.6145013238,109.60904562802767,385818.6880705966,8.209977207564753,-1,-0.11108707367082049,0.7470305762118274,0.9628070313235431,0.8333411582565138,16.0,0.4666666666666667,1.0,O13 18O1,de-protonated,,1.0,22352.0,C30 H30 O13 18O1,30.0,30.0,13.0,,,,,,1.0,
12823,22430,615.1614963766655,615.1604558454666,615.160533672399,1591994.6145013238,109.60904562802767,385818.6880705966,8.209977207564753,-1,-0.126514833343934,0.9970999450795068,0.0,0.5982599670477041,10.0,0.34615384615384615,1.4230769230769231,N2 S2 P1 O9,de-protonated,,0.0,,C26 H37 O9 N2 P1 S2,26.0,37.0,9.0,2.0,1.0,2.0,,,,
12824,22431,615.1729247802599,615.1718842219096,615.171929253019,67110056.27736914,230.98902476487885,355254.9872167681,352.18161911799143,-1,-0.07320085205239027,0.7470133694504447,0.7689157703890102,0.7557743298258709,15.0,0.4666666666666667,1.0666666666666667,O14,de-protonated,,0.0,,C30 H32 O14,30.0,32.0,14.0,,,,,,,
12825,22433,615.1882803099502,615.187239715118,615.187185394309,2453842.366312216,109.37992331334715,328970.5879970969,12.633317241281974,-1,0.08829964324524534,0.9985862762342256,0.0,0.5991517657405353,19.0,0.3235294117647059,0.9411764705882353,O11,de-protonated,,0.0,,C34 H32 O11,34.0,32.0,11.0,,,,,,,
12826,22434,615.1940492885053,615.1930086799671,615.1930586210791,16982844.112012558,227.24489964077367,344835.32427687885,88.37725404668952,-1,-0.08117957659736733,0.4994024726835494,0.7739790330151771,0.6092330968162005,10.0,0.5925925925925926,1.3333333333333333,O16,de-protonated,,0.0,,C27 H36 O16,27.0,36.0,16.0,,,,,,,
12827,22435,615.200249246958,615.1992086236896,615.1992881634691,2293813.256771362,73.0142949373311,409830.0595636805,12.302126405176026,-1,-0.12929107848373048,0.9969714658488478,0.0,0.5981828795093086,18.0,0.14705882352941177,1.0588235294117647,N2 S2 O5,de-protonated,,0.0,,C34 H36 O5 N2 S2,34.0,36.0,5.0,2.0,,2.0,,,,
12828,22436,615.209317083946,615.2082764391337,615.208314762369,53336557.06646754,106.38896506748598,360465.4695112342,274.6026348767444,-1,-0.062293103692939576,0.9965022056850574,0.9925464228664718,0.9949198925576231,14.0,0.41935483870967744,1.1612903225806452,O13,de-protonated,,0.0,,C31 H36 O13,31.0,36.0,13.0,,,,,,,
12829,22437,615.212377020722,615.2113363686396,615.211305943169,2560937.786916984,107.71760905284043,370101.8209132785,13.662445028227495,-1,0.04945531778556792,0.9995563061007484,0.0,0.599733783660449,14.0,0.3333333333333333,1.2333333333333334,N2 P1 O10,de-protonated,,0.0,,C30 H37 O10 N2 P1,30.0,37.0,10.0,2.0,1.0,,,,,
12830,22438,615.2304160425424,615.229375347601,615.229444130429,9623553.147989394,164.25798934425825,339391.0326751328,50.34100708810416,-1,-0.11180028623245851,0.9953121877114912,0.9617561031293016,0.9818897538786153,9.0,0.5357142857142857,1.4285714285714286,O15,de-protonated,,0.0,,C28 H40 O15,28.0,40.0,15.0,,,,,,,
12831,22439,615.2457183259444,615.2446775946456,615.244700271719,29689154.45979169,197.43758583020275,359395.79070084606,153.4407802109945,-1,-0.03685862450966558,0.6632402750803575,0.9586774298204633,0.7814151369763999,13.0,0.375,1.25,O12,de-protonated,,0.0,,C32 H40 O12,32.0,40.0,12.0,,,,,,,
12832,22440,615.2487382350452,615.2476974965713,615.247558510789,1736644.7729098948,82.20730592045837,396952.7895319624,8.926350228803862,-1,0.22590220861763327,0.9907830840881297,0.0,0.5944698504528778,26.0,0.023809523809523808,0.8571428571428571,N2 S1 O1,de-protonated,,0.0,,C42 H36 O1 N2 S1,42.0,36.0,1.0,2.0,,1.0,,,,
12833,22440,615.2487382350452,615.2476974965713,615.247691452519,1736644.7729098948,82.20730592045837,396952.7895319624,8.926350228803862,-1,0.00982377074175982,0.9999824891808262,0.0,0.5999894935084957,13.0,0.2903225806451613,1.3225806451612903,N2 P1 O9,de-protonated,,0.0,,C31 H41 O9 N2 P1,31.0,41.0,9.0,2.0,1.0,,,,,
12834,22441,615.2668595577048,615.2658187761749,615.265829639779,2922039.797242589,210.21426130831287,378323.0266884879,15.121528314133622,-1,-0.01765676485129145,0.9999434329134825,0.0,0.5999660597480895,8.0,0.4827586206896552,1.5172413793103448,O14,de-protonated,,0.0,,C29 H44 O14,29.0,44.0,14.0,,,,,,,
12835,22442,615.2820973955742,615.2810565778389,615.281085781069,13196980.45885004,445.1934573880608,354016.08836256544,70.03863144783688,-1,-0.047463234009217016,0.9986300996347726,0.9968270452423661,0.9979088778778099,12.0,0.3333333333333333,1.3333333333333333,O11,de-protonated,,0.0,,C33 H44 O11,33.0,44.0,11.0,,,,,,,
12836,22443,615.3184713565028,615.3174304523401,615.317471290419,5170118.115787002,165.01007865598086,375743.7766562429,26.621685656929834,-1,-0.06636911971816035,0.9995672174314901,0.9694780366232388,0.9875315451081896,11.0,0.29411764705882354,1.411764705882353,O10,de-protonated,,0.0,,C34 H48 O10,34.0,48.0,10.0,,,,,,,
12837,22444,615.5553088441068,615.5542673771266,615.5544117911289,1605518.9962934894,143.6584386474226,257127.42288209448,8.25705503019214,-1,-0.23460802090036167,0.9900626022496222,0.0,0.5940375613497733,4.0,0.024390243902439025,1.853658536585366,S1 O1,de-protonated,,0.0,,C41 H76 O1 S1,41.0,76.0,1.0,,,1.0,,,,
12838,22445,616.0225674141739,616.0215248364362,616.0216361878191,1862532.1178018532,235.28377206906308,329654.13211005274,9.658854811642566,-1,-0.18075888303725926,0.994088926216886,0.0,0.5964533557301316,19.0,0.72,0.6,N1 O18,de-protonated,,0.0,,C25 H15 O18 N1,25.0,15.0,18.0,1.0,,,,,,
12839,22447,616.0379684613575,616.0369258470005,616.036892329109,2135851.7051653857,139.55400898726964,361450.2498060578,11.035963427379327,-1,0.054408902868830177,0.999462996482297,0.0,0.5996777978893781,23.0,0.5172413793103449,0.5172413793103449,N1 O15,de-protonated,,0.0,,C29 H15 O15 N1,29.0,15.0,15.0,1.0,,,,,,
12840,22448,616.0413873774959,616.0403447550095,616.040263632429,1980588.1205312747,226.36403646459033,257811.88150699742,10.196463793114747,-1,0.13168389368508565,0.9968585070744789,0.0,0.5981151042446873,18.0,0.5769230769230769,0.7307692307692307,N1 S1 O15,de-protonated,,0.0,,C26 H19 O15 N1 S1,26.0,19.0,15.0,1.0,,1.0,,,,
12841,22452,616.0720100557851,616.0709673604847,616.070908856739,1710951.8782842748,61.351693275627696,317590.531168917,8.885527501490605,-1,0.09496268176603485,0.9983650498982849,0.0,0.5990190299389709,13.0,0.7391304347826086,1.0434782608695652,N1 P1 O17,de-protonated,,0.0,,C23 H24 O17 N1 P1,23.0,24.0,17.0,1.0,1.0,,,,,
12842,22456,616.0923184449144,616.091275701324,616.091253834389,1691952.4929181444,140.09369849765477,355580.9233568345,8.70281287520949,-1,0.03549301312391043,0.9997714454177208,0.0,0.5998628672506324,12.0,0.5652173913043478,1.173913043478261,N3 S2 O13,de-protonated,,0.0,,C23 H27 O13 N3 S2,23.0,27.0,13.0,3.0,,2.0,,,,
12843,22458,616.1037078368549,616.1026650661819,616.102513069389,30439809.051052842,83.58332152968534,364877.99968689494,156.55910983285884,-1,0.24670698402830005,0.7442295064058614,0.9716626725561869,0.8352027728659916,17.0,0.5714285714285714,0.8571428571428571,13C1 O16,de-protonated,,1.0,22418.0,C27 H24 O16 13C1,27.0,24.0,16.0,,,,1.0,,,
12844,22462,616.131960290085,616.1309174522299,616.130792715869,11563690.325156756,225.55248254485167,346279.3957727328,59.68282733198328,-1,0.20245110681951112,0.49629532398335274,0.7675537279851046,0.6047986855840535,16.0,0.5357142857142857,0.9642857142857143,N1 O15,de-protonated,,0.0,,C28 H27 O15 N1,28.0,27.0,15.0,1.0,,,,,,
12845,22463,616.1400878326033,616.1390449754211,616.138898578739,22282491.707476832,212.4687692037761,356312.1199655402,118.21735085050976,-1,0.237603375553342,0.7448651379533737,0.9591058536560202,0.8305614242344324,16.0,0.5172413793103449,0.9655172413793104,13C1 O15,de-protonated,,1.0,22425.0,C28 H28 O15 13C1,28.0,28.0,15.0,,,,1.0,,,
12846,22467,616.1795665606716,616.1785236096085,616.1784116145091,2534477.0715223984,178.66237969901928,349479.7740393603,13.152819367897466,-1,0.1817575841062195,0.9940236239807535,0.0,0.5964141743884521,15.0,0.4642857142857143,1.1071428571428572,N3 O13,de-protonated,,0.0,,C28 H31 O13 N3,28.0,31.0,13.0,3.0,,,,,,
12847,22470,616.2128552518747,616.2118122216478,616.211669597439,17404829.12894153,220.1911897002441,363355.3302779497,90.82661768548499,-1,0.23145327467301374,0.9935124131901159,0.9925464228664718,0.9931260170606582,14.0,0.41935483870967744,1.1612903225806452,13C1 O13,de-protonated,,1.0,22436.0,C30 H36 O13 13C1,30.0,36.0,13.0,,,,1.0,,,
12848,22471,616.2339642493731,616.2329211689458,616.232798965499,2319337.785340823,209.51875158972825,334691.9170057198,12.221139381635206,-1,0.19830727452466831,0.9928897877852737,0.9617561031293016,0.9804363139228849,9.0,0.5357142857142857,1.4285714285714286,13C1 O15,de-protonated,,1.0,22438.0,C27 H40 O15 13C1,27.0,40.0,15.0,,,,1.0,,,
12849,22473,616.2492434953652,616.2482003786008,616.248055106789,10648416.319386723,157.4314765613175,353456.0324681927,55.453066037461184,-1,0.23573593552963382,0.6599782023074178,0.9586774298204633,0.7794578933126359,13.0,0.375,1.25,13C1 O12,de-protonated,,1.0,22439.0,C31 H40 O12 13C1,31.0,40.0,12.0,,,,1.0,,,
12850,22474,616.2855537133296,616.2845105102102,616.284440616139,4633485.463199315,186.61037700274534,388185.51728909457,23.852324510485264,-1,0.1134120328153143,0.9976688758239154,0.9968270452423661,0.9973321435912956,12.0,0.3333333333333333,1.3333333333333333,13C1 O11,de-protonated,,1.0,22442.0,C32 H44 O11 13C1,32.0,44.0,11.0,,,,1.0,,,
12851,22475,616.3218812254676,616.320837935949,616.320826125489,2209292.670608696,287.2200665004635,319321.79673591675,11.407318559712836,-1,0.019162844289304436,0.9999333716127773,0.9694780366232388,0.9877512376169619,11.0,0.29411764705882354,1.411764705882353,13C1 O10,de-protonated,,1.0,22443.0,C33 H48 O10 13C1,33.0,48.0,10.0,,,,1.0,,,
12852,22477,616.9888884385582,616.9878435621432,616.987893705989,1618530.6721680174,76.92371636044143,304107.9467414315,8.325202647561852,-1,-0.08127200921556993,0.9988022240250599,0.0,0.599281334415036,19.0,0.68,0.56,S1 O17,de-protonated,,0.0,,C25 H14 O17 S1,25.0,14.0,17.0,,,1.0,,,,
12853,22478,616.9985631311104,616.9975182316706,616.9974095622391,2578680.3198363762,133.77984957843339,341408.71587544045,13.27265382549445,-1,0.17612623618740628,0.9943871909073886,0.0,0.5966323145444331,19.0,0.68,0.6,P1 O17,de-protonated,,0.0,,C25 H15 O17 P1,25.0,15.0,17.0,,1.0,,,,,
12854,22479,617.006588775939,617.005543857399,617.0056517707291,5476174.657498372,138.8391831795458,335189.8265788179,28.21113829780411,-1,-0.17489844671948146,0.9944649565724204,0.0,0.5966789739434523,19.0,0.76,0.56,O19,de-protonated,,0.0,,C25 H14 O19,25.0,14.0,19.0,,,,,,,
12855,22480,617.021884481696,617.0208395267531,617.020907912019,10553981.943342287,175.95087642222632,357145.7615919244,54.502291549713696,-1,-0.11083135919676927,0.9941515572587929,0.9927252374589538,0.9935810293388572,23.0,0.5517241379310345,0.4827586206896552,O16,de-protonated,,0.0,,C29 H14 O16,29.0,14.0,16.0,,,,,,,
12856,22483,617.04301877205,617.0419737668079,617.0420372800791,55983815.8307667,118.22352460889653,355681.9964910988,290.0257246281276,-1,-0.10293183817668117,0.24951985113354352,0.7373449591325645,0.44464989433315194,18.0,0.6923076923076923,0.6923076923076923,O18,de-protonated,,0.0,,C26 H18 O18,26.0,18.0,18.0,,,,,,,
12857,22484,617.0460333929755,617.0449883805586,617.044895519149,2059977.6034813924,123.34536934809105,341475.1176141162,11.011601477208512,-1,0.15049376515815868,0.9958989149205593,0.0,0.5975393489523355,31.0,0.19444444444444445,0.3888888888888889,N2 S1 O7,de-protonated,,0.0,,C36 H14 O7 N2 S1,36.0,14.0,7.0,2.0,,1.0,,,,
12858,22484,617.0460333929755,617.0449883805586,617.045028460879,2059977.6034813924,123.34536934809105,341475.1176141162,11.011601477208512,-1,-0.0649552603083796,0.9992347272423887,0.0,0.5995408363454332,18.0,0.6,0.76,N2 P1 O15,de-protonated,,0.0,,C25 H19 O15 N2 P1,25.0,19.0,15.0,2.0,1.0,,,,,
12859,22485,617.0582662405332,617.0572211990018,617.0572934213691,18718221.25711552,178.71017925437133,343442.0278727932,97.72170801491141,-1,-0.11704321148740275,0.49875870031884895,0.7550179348240891,0.601262394120945,22.0,0.5,0.6,O15,de-protonated,,0.0,,C30 H18 O15,30.0,18.0,15.0,,,,,,,
12860,22486,617.0612910589516,617.0602460102211,617.060151660439,3421893.436988467,112.80609536500558,350798.0500008204,18.338622598852634,-1,0.1529020823152644,0.9957668876605227,0.0,0.5974601325963136,35.0,0.1,0.35,N2 S1 O4,de-protonated,,0.0,,C40 H14 O4 N2 S1,40.0,14.0,4.0,2.0,,1.0,,,,
12861,22486,617.0612910589516,617.0602460102211,617.060284602169,3421893.436988467,112.80609536500558,350798.0500008204,18.338622598852634,-1,-0.06254161674415236,0.999290523639347,0.0,0.5995743141836082,22.0,0.41379310344827586,0.6551724137931034,N2 P1 O12,de-protonated,,0.0,,C29 H19 O12 N2 P1,29.0,19.0,12.0,2.0,1.0,,,,,
